period,Wikipedia_movie_ID,freebase_ID,Movie_runtime,Movie_languages,Movie_countries,IMDB_ID,averageRating,numVotes,Movie_genres_Action_Adventure,Movie_genres_Adventure,Movie_genres_Biographical_film,Movie_genres_Biography,Movie_genres_Black___white,Movie_genres_Comedy,Movie_genres_Comedy_film,Movie_genres_Crime_Fiction,Movie_genres_Cult,Movie_genres_Documentary,Movie_genres_Drama,Movie_genres_Family_Film,Movie_genres_Horror,Movie_genres_LGBT,Movie_genres_Melodrama,Movie_genres_Music,Movie_genres_Musical,Movie_genres_Mystery,Movie_genres_Parody,Movie_genres_Pre_Code,Movie_genres_Romance_Film,Movie_genres_Romantic_comedy,Movie_genres_Romantic_drama,Movie_genres_Science_Fiction,Movie_genres_Short_Film,Movie_genres_Silent_film,Movie_genres_Sports,Movie_genres_Thriller,Movie_genres_Western,Propensity_score
0,21209475,/m/05b_rv_,80.0,['English Language'],['United States of America'],tt0024915,-0.109541372196949,-0.12228209264664257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5035154170811805
0,9086301,/m/027x4qz,68.0,['English Language'],['United States of America'],tt0021920,-0.9482403964940335,-0.13268526728653532,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47723311145491554
0,9201207,/m/02801ry,62.0,['English Language'],['United States of America'],tt0025893,-0.6337282623826269,-0.1299088573344096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39346432858953484
0,9104619,/m/027xs8k,77.0,['English Language'],['United States of America'],tt0022246,0.6243202740630003,-0.12413860773511218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24769636311552512
0,17711304,/m/047n81_,94.0,['English Language'],['United States of America'],tt0026922,0.4146455179887289,-0.1175989915225751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25375637265928286
0,24011286,/m/07kd77x,59.0,['English Language'],['United States of America'],tt0030756,-0.6337282623826269,-0.13400657081796866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39126703789983786
0,17007014,/m/0415dvr,82.0,[],['United States of America'],tt0025773,-0.6337282623826269,-0.13449160629153278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25899999960298314
0,9208103,/m/02809_l,66.0,['English Language'],['United States of America'],tt0026230,-1.4724272866797115,-0.12542646054423073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7803765097553401
0,4600837,/m/0cbzd_,80.0,['English Language'],['United States of America'],tt0020197,-0.2143787502340842,-0.12875480741455012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7644668493749069
0,23939272,/m/076xw3l,64.0,[],['United States of America'],tt0023225,0.6243202740630003,-0.11084194561499201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2540132249018686
0,8948959,/m/027qvhg,86.0,['English Language'],['United States of America'],tt0022660,0.5194828960258651,-0.11052416375300173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5507877221167301
0,10017049,/m/02pzy1n,7.0,['English Language'],['United States of America'],tt0027536,0.3098081399515937,-0.13171519633940706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2566440043020172
0,27695067,/m/0c3_zr8,84.0,[],['United States of America'],tt0025546,0.7291576521001364,-0.1270153698541822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7537943586086983
0,25215987,/m/09gn_d8,73.0,[],['United States of America'],tt0126215,-2.9401505791996096,-0.1333375563716733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5940970142386462
0,25215987,/m/09gn_d8,73.0,[],['United States of America'],tt0028637,-1.2627525306054401,-0.13223368253528597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567750533168447
0,6836206,/m/0grscq,53.0,['English Language'],['United States of America'],tt0026846,-1.157915152568305,-0.11791677338456538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5870173787223961
0,9362941,/m/0285zk8,78.0,['English Language'],['United States of America'],tt0023700,0.20497076191445848,-0.13057787178070496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45945944067978917
0,19127891,/m/04jfg_x,61.0,['English Language'],['United States of America'],tt0025422,-0.2143787502340842,-0.12642998221367377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4686643992285031
0,35121944,/m/0j63snv,6.57,['English Language'],['United States of America'],tt0149612,-1.157915152568305,-0.1351940714601429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2740005617779635
0,16252413,/m/03wf2qq,83.0,['English Language'],['United States of America'],tt0023778,-0.3192161282712194,-0.12457346712520416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23609817078574571
0,25711367,/m/09v6lbn,61.0,[],['United States of America'],tt0020278,-0.6337282623826269,-0.13296959842621084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25965751567336787
0,19389678,/m/04n4y8q,20.0,['English Language'],['United States of America'],tt0024032,1.7775314324714921,-0.13168174561709228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2386127097549492
0,13977536,/m/03cpzs3,68.0,['English Language'],['United States of America'],tt0023973,0.8339950301372716,-0.11161131222823167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2510738168792385
0,24451372,/m/080cbpy,59.0,[],['United States of America'],tt0031927,-1.2627525306054401,-0.1345752330973197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40089342121127514
0,11625324,/m/02rlw9m,95.0,['English Language'],['United States of America'],tt0030413,0.4146455179887289,-0.10965444497281776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4677196839223763
0,28074095,/m/0cm7_8z,52.0,['English Language'],['United States of America'],tt0029112,-0.9482403964940335,-0.13338773245514546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562009462964997
0,17939111,/m/047r70b,98.0,['English Language'],['United States of America'],tt0026046,0.7291576521001364,-0.12037540147470081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4233431064530739
0,24061285,/m/07kb_1j,59.0,['English Language'],['United States of America'],tt0027382,-0.004703994159812858,-0.13409019762375557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38137833997880405
0,29240722,/m/0dljj7q,75.0,[],['United States of America'],tt0028416,0.20497076191445848,-0.12624600324094254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46188009270707053
0,34201640,/m/0hzmwqr,72.0,['English Language'],['United States of America'],tt0022046,-0.3192161282712194,-0.12770110966163495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23483182150306395
0,9091892,/m/027xcsl,74.0,['English Language'],['United States of America'],tt0022799,-0.3192161282712194,-0.13246783759148933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25590106419489195
0,16226377,/m/03wddgg,89.0,['English Language'],['United States of America'],tt0028829,0.3098081399515937,-0.12147927531108814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.229921085026069
0,24226493,/m/07kd63x,65.0,['English Language'],['United States of America'],tt0023706,-0.8434030184568974,-0.1313472383939446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47625738830687653
0,3587872,/m/09n9cb,13.0,"['Silent film', 'English Language']",['United States of America'],tt0192102,0.7291576521001364,-0.12239917017474426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25536215636806414
0,27403920,/m/0c0197f,97.0,['English Language'],['United States of America'],tt0026805,0.20497076191445848,-0.1300259348625113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42448902643496894
0,15204287,/m/03hlsnv,70.0,['English Language'],['United States of America'],tt0024762,-0.6337282623826269,-0.1252592069326569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4427326458301024
0,24964277,/m/09gn5df,77.0,['English Language'],['United States of America'],tt0020590,-0.004703994159812858,-0.12594494674010964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4654905825842189
0,33742630,/m/0crwymr,63.0,[],['United States of America'],tt0028568,-1.157915152568305,-0.13223368253528597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2666882640710305
0,19940455,/m/04y72ch,75.0,['English Language'],['United States of America'],tt0019800,-0.5288908843454908,-0.13276889409232223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25912722744070843
0,29785838,/m/0fq307v,20.0,['English Language'],['United States of America'],tt0030823,-0.5288908843454908,-0.12903913855422564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2685286653917507
0,11614763,/m/02rlnc6,103.0,['English Language'],['United States of America'],tt0028661,0.10013338387732235,-0.1139695881514228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.414989277074097
0,26375431,/m/04j15g_,71.0,[],['United States of America'],tt0029066,-0.2143787502340842,-0.13275216873116485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.762844185683655
0,24827899,/m/080j9hj,64.0,['English Language'],['United States of America'],tt0020875,0.10013338387732235,-0.12502505187645352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3699621339950429
0,23463534,/m/06w2dvn,86.0,['English Language'],['United States of America'],tt0021483,-0.004703994159812858,-0.13159811881130537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44528024245482883
0,17008283,/m/0415g04,77.0,['English Language'],['United States of America'],tt0022589,-0.004703994159812858,-0.13511044465435598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5456624296150089
0,4696764,/m/0chwbr,210.0,['English Language'],['United States of America'],tt0024663,-1.0530777745311686,-0.12696519377071006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5684819252488336
0,14288728,/m/03c_hbs,75.0,[],['United States of America'],tt0022000,-0.004703994159812858,-0.10928648702735531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2385634539562682
0,19662785,/m/04n1rpp,10.0,['English Language'],['United States of America'],tt0030559,-0.004703994159812858,-0.13221695717412857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2604075449795282
0,6165918,/m/0ftpzz,20.0,['English Language'],['United States of America'],tt0020927,-0.004703994159812858,-0.11455497579193123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2681306958908122
0,44771,/m/0c61b,116.0,['English Language'],['United States of America'],tt0019993,-0.5288908843454908,-0.0972944030775111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2739979580374855
0,24017183,/m/0b4cpfp,94.0,['English Language'],['United States of America'],tt0028817,-0.2143787502340842,-0.13380586648408005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44874888736357127
0,24585123,/m/080mwvw,70.0,[],['United States of America'],tt0022537,-0.2143787502340842,-0.13238421078570242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23171017884971773
0,3339200,/m/096mjj,111.0,['English Language'],['United States of America'],tt0023948,1.3581819203229495,0.018963582327464028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5244031233421612
0,34383684,/m/0h_cq5c,79.0,['English Language'],['United States of America'],tt0021057,0.9388324081744068,-0.13479266279236568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23945661576150248
0,1364205,/m/04wxv5,95.0,['English Language'],['United States of America'],tt0030317,-0.004703994159812858,-0.12383755123427927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7552997972555663
0,4276965,/m/0btqg2,18.0,['English Language'],['United States of America'],tt0139144,-1.4724272866797115,-0.13380586648408005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2787773235010443
0,26736022,/m/0bm9xnq,53.0,['English Language'],['United States of America'],tt0028260,-0.3192161282712194,-0.1317820977840366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7919613675239393
0,29120238,/m/0dlknt0,71.0,[],['United States of America'],tt0027053,-0.9482403964940335,-0.13199952747908258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3825217703460964
0,24240252,/m/07k4s84,97.0,[],['United States of America'],tt0019815,-0.109541372196949,-0.13283579553695177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2531178567613436
0,8750529,/m/027hdfv,76.0,['English Language'],['United States of America'],tt0022453,0.10013338387732235,-0.11253120709188778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47127938511799605
0,26191484,/m/0b77qd9,83.0,['English Language'],['United States of America'],tt0027496,-1.0530777745311686,-0.1289722371095961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26676936292847375
0,31499936,/m/0b4cpgr,78.0,['English Language'],['United States of America'],tt0030897,-0.8434030184568974,-0.13368878895597835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26201428686668915
0,27976902,/m/0ch4gkd,84.0,['English Language'],['United States of America'],tt0021179,0.6243202740630003,-0.1349766417650969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2431820402737207
0,7407757,/m/0kv6v0,66.0,['English Language'],['United States of America'],tt0024075,0.10013338387732235,-0.12457346712520416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25471874395881844
0,9917194,/m/02pwzl3,240.0,['English Language'],['United States of America'],tt0023080,-2.520801067051067,-0.13490974032046738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5877525672346577
0,33716930,/m/0b70yxd,75.0,['English Language'],['United States of America'],tt0029861,0.5194828960258651,-0.1246403685698337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45762016173000186
0,15924135,/m/03qgyvl,71.0,['English Language'],['United States of America'],tt0022753,-0.004703994159812858,-0.11559194818368904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7672933248363119
0,24227001,/m/07kds8y,97.0,['English Language'],['United States of America'],tt0029391,0.3098081399515937,-0.12780146182857924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44226312443021987
0,22278175,/m/05q723h,94.0,['English Language'],['United States of America'],tt0020081,-0.2143787502340842,-0.12569406632274888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4690765868832905
0,74937,/m/0jyyv,33.0,['English Language'],['United States of America'],tt0221385,-0.004703994159812858,-0.13268526728653532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26020473774700587
0,76399,/m/0k4q_,82.0,['English Language'],['United States of America'],tt0023622,1.7775314324714921,0.1409750919705792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5297878967238542
0,11604278,/m/02rl6ym,80.0,['English Language'],['United States of America'],tt0026787,-0.2143787502340842,-0.12004089425155313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41671573132018513
0,2779486,/m/0825kw,63.0,['English Language'],['United States of America'],tt0023590,0.9388324081744068,-0.060665862142840477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6782651503259742e-08
0,28873034,/m/0ddgm7_,72.0,['English Language'],['United States of America'],tt0026343,-0.109541372196949,-0.1318657245898235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4285553290114853
0,61501,/m/0gnjh,100.0,['English Language'],['United States of America'],tt0027125,1.5678566763972208,0.21628939326227867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5750598019330857
0,32100795,/m/021_jt7,63.0,['English Language'],['United States of America'],tt0020479,-0.004703994159812858,-0.12445638959710247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23242109137388087
0,2621603,/m/07sc3x,68.0,['English Language'],['United States of America'],tt0030802,-0.5288908843454908,-0.13298632378736824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.258322109563536
0,2134506,/m/06pcfx,85.0,['English Language'],['United States of America'],tt0029579,0.20497076191445848,-0.12818614513519908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4255002259645611
0,24926538,/m/04zxbj6,72.0,['English Language'],['United States of America'],tt0028118,0.8339950301372716,-0.10845021896948613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.251713814890624
0,35009216,/m/064n6sb,72.0,['English Language'],['United States of America'],tt0026897,0.10013338387732235,-0.1306447732253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22872409617032827
0,2513887,/m/07k3y6,99.0,"['English Language', 'Spanish Language']",['United States of America'],tt0024481,1.3581819203229495,0.011805127752103739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6190800126114107
0,20220702,/m/04ybc01,92.0,"['English Language', 'Spanish Language']",['United States of America'],tt0029626,-0.109541372196949,-0.12009107033502528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23542070087619946
0,26724926,/m/0bmjzys,60.0,['English Language'],['United States of America'],tt0022921,-1.4724272866797115,-0.13288597162042393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4051376749008431
0,2469444,/m/07g7lb,9.0,['English Language'],['United States of America'],tt0029339,1.672694054434356,-0.051684343201325346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.274192281694073
0,7344950,/m/0kv5h3,80.0,['English Language'],['United States of America'],tt0020949,-0.7385656404197621,-0.13253473903611887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26117882573994544
0,9446254,/m/02894wz,92.0,['English Language'],['United States of America'],tt0021508,-0.3192161282712194,-0.11223015059105487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4448410826334172
0,24052120,/m/07kdpc7,69.0,['English Language'],['United States of America'],tt0029544,-1.6821020427539828,-0.13320375348241423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2490599014244016
